time,alt_z,roll,pitch,m_hat,n0_x,n0_y,n0_z
57.504,-0.009,-0.080,-0.115,0.000,0.0000,0.0000,0.0000
57.554,-0.009,-0.081,-0.115,0.000,0.0000,0.0000,0.0000
57.604,-0.009,-0.081,-0.114,0.000,0.0000,0.0000,0.0000
57.654,-0.009,-0.081,-0.114,0.000,0.0000,0.0000,0.0000
57.704,-0.009,-0.081,-0.113,0.000,0.0000,0.0000,0.0000
57.754,-0.009,-0.081,-0.113,0.000,0.0000,0.0000,0.0000
57.804,-0.009,-0.081,-0.114,0.000,0.0000,0.0000,0.0000
57.854,-0.009,-0.081,-0.113,0.000,0.0000,0.0000,0.0000
57.904,-0.009,-0.082,-0.112,0.000,0.0000,0.0000,0.0000
57.954,-0.009,-0.082,-0.112,0.000,0.0000,0.0000,0.0000
58.004,-0.009,-0.082,-0.111,0.000,0.0000,0.0000,0.0000
58.054,-0.009,-0.082,-0.111,0.000,0.0000,0.0000,0.0000
58.104,-0.009,-0.082,-0.111,0.000,0.0000,0.0000,0.0000
58.154,-0.009,-0.082,-0.110,0.000,0.0000,0.0000,0.0000
58.204,-0.009,-0.082,-0.109,0.000,0.0000,0.0000,0.0000
58.254,-0.009,-0.082,-0.109,0.000,0.0000,0.0000,0.0000
58.304,-0.009,-0.083,-0.108,0.000,0.0000,0.0000,0.0000
58.354,-0.009,-0.083,-0.108,0.000,0.0000,0.0000,0.0000
58.404,-0.009,-0.083,-0.108,0.000,0.0000,0.0000,0.0000
58.454,-0.009,-0.083,-0.108,0.000,0.0000,0.0000,0.0000
58.504,-0.009,-0.083,-0.107,0.000,0.0000,0.0000,0.0000
58.554,-0.009,-0.082,-0.107,0.000,0.0000,0.0000,0.0000
58.604,-0.009,-0.082,-0.106,0.000,0.0000,0.0000,0.0000
58.654,-0.009,-0.082,-0.106,0.000,0.0000,0.0000,0.0000
58.704,-0.009,-0.082,-0.106,0.000,0.0000,0.0000,0.0000
58.754,-0.009,-0.082,-0.105,0.000,0.0000,0.0000,0.0000
58.804,-0.009,-0.082,-0.105,0.000,0.0000,0.0000,0.0000
58.854,-0.009,-0.081,-0.104,0.000,0.0000,0.0000,0.0000
58.904,-0.009,-0.082,-0.104,0.000,0.0000,0.0000,0.0000
58.954,-0.009,-0.081,-0.104,0.000,0.0000,0.0000,0.0000
59.004,-0.009,-0.081,-0.103,0.000,0.0000,0.0000,0.0000
59.054,-0.009,-0.081,-0.103,0.000,0.0000,0.0000,0.0000
59.104,-0.009,-0.081,-0.102,0.000,0.0000,0.0000,0.0000
59.154,-0.009,-0.082,-0.101,0.000,0.0000,0.0000,0.0000
59.204,-0.009,-0.081,-0.101,0.000,0.0000,0.0000,0.0000
59.254,-0.009,-0.082,-0.100,0.000,0.0000,0.0000,0.0000
59.304,-0.009,-0.082,-0.099,0.000,0.0000,0.0000,0.0000
59.354,-0.009,-0.082,-0.099,0.000,0.0000,0.0000,0.0000
59.404,-0.009,-0.082,-0.099,0.000,0.0000,0.0000,0.0000
59.454,-0.008,-0.082,-0.098,0.000,0.0000,0.0000,0.0000
59.504,-0.008,-0.082,-0.098,0.000,0.0000,0.0000,0.0000
59.554,-0.008,-0.083,-0.097,0.000,0.0000,0.0000,0.0000
59.604,-0.008,-0.083,-0.096,0.000,0.0000,0.0000,0.0000
59.655,-0.008,-0.082,-0.096,0.000,0.0000,0.0000,0.0000
59.704,-0.008,-0.082,-0.095,0.000,0.0000,0.0000,0.0000
59.754,-0.008,-0.083,-0.094,0.000,0.0000,0.0000,0.0000
59.804,-0.008,-0.083,-0.094,0.000,0.0000,0.0000,0.0000
59.854,-0.008,-0.083,-0.094,0.000,0.0000,0.0000,0.0000
59.904,-0.008,-0.083,-0.092,0.000,0.0000,0.0000,0.0000
59.954,-0.008,-0.083,-0.092,0.000,0.0000,0.0000,0.0000
60.004,-0.008,-0.083,-0.091,0.000,0.0000,0.0000,0.0000
60.054,-0.008,-0.083,-0.091,0.000,0.0000,0.0000,0.0000
60.104,-0.008,-0.084,-0.089,0.000,0.0000,0.0000,0.0000
60.154,-0.007,-0.083,-0.088,0.000,0.0000,0.0000,0.0000
60.204,-0.007,-0.083,-0.087,0.000,0.0000,0.0000,0.0000
60.254,-0.007,-0.084,-0.086,0.000,0.0000,0.0000,0.0000
60.304,-0.007,-0.085,-0.085,0.000,0.0000,0.0000,0.0000
60.354,-0.007,-0.085,-0.085,0.000,0.0000,0.0000,0.0000
60.404,-0.007,-0.084,-0.084,0.000,0.0000,0.0000,0.0000
60.454,-0.007,-0.084,-0.082,0.000,0.0000,0.0000,0.0000
60.504,-0.007,-0.084,-0.081,0.000,0.0000,0.0000,0.0000
60.554,-0.007,-0.083,-0.081,0.000,0.0000,0.0000,0.0000
60.604,-0.008,-0.083,-0.080,0.000,0.0000,0.0000,0.0000
60.654,-0.008,-0.083,-0.080,0.000,0.0000,0.0000,0.0000
60.704,-0.008,-0.083,-0.079,0.000,0.0000,0.0000,0.0000
60.754,-0.008,-0.083,-0.078,0.000,0.0000,0.0000,0.0000
60.804,-0.008,-0.082,-0.077,0.000,0.0000,0.0000,0.0000
60.854,-0.008,-0.081,-0.076,0.000,0.0000,0.0000,0.0000
60.904,-0.008,-0.081,-0.076,0.000,0.0000,0.0000,0.0000
60.954,-0.008,-0.081,-0.075,0.000,0.0000,0.0000,0.0000
61.004,-0.008,-0.081,-0.075,0.000,0.0000,0.0000,0.0000
61.054,-0.008,-0.081,-0.075,0.000,0.0000,0.0000,0.0000
61.104,-0.009,-0.081,-0.075,0.000,0.0000,0.0000,0.0000
61.154,-0.009,-0.081,-0.074,0.000,0.0000,0.0000,0.0000
61.204,-0.009,-0.081,-0.073,0.000,0.0000,0.0000,0.0000
61.254,-0.009,-0.081,-0.073,0.000,0.0000,0.0000,0.0000
61.304,-0.009,-0.081,-0.072,0.000,0.0000,0.0000,0.0000
61.354,-0.009,-0.080,-0.072,0.000,0.0000,0.0000,0.0000
61.404,-0.009,-0.080,-0.071,0.000,0.0000,0.0000,0.0000
61.454,-0.010,-0.080,-0.071,0.000,0.0000,0.0000,0.0000
61.504,-0.010,-0.080,-0.071,0.000,0.0000,0.0000,0.0000
61.554,-0.010,-0.080,-0.070,0.000,0.0000,0.0000,0.0000
61.604,-0.010,-0.080,-0.069,0.000,0.0000,0.0000,0.0000
61.654,-0.010,-0.081,-0.069,0.000,0.0000,0.0000,0.0000
61.704,-0.010,-0.080,-0.068,0.000,0.0000,0.0000,0.0000
61.754,-0.010,-0.081,-0.067,0.000,0.0000,0.0000,0.0000
61.804,-0.011,-0.081,-0.067,0.000,0.0000,0.0000,0.0000
61.854,-0.011,-0.081,-0.066,0.000,0.0000,0.0000,0.0000
61.904,-0.011,-0.080,-0.066,0.000,0.0000,0.0000,0.0000
61.954,-0.011,-0.080,-0.065,0.000,0.0000,0.0000,0.0000
62.004,-0.011,-0.081,-0.064,0.000,0.0000,0.0000,0.0000
62.054,-0.012,-0.081,-0.064,0.000,0.0000,0.0000,0.0000
62.104,-0.012,-0.081,-0.064,0.000,0.0000,0.0000,0.0000
62.154,-0.012,-0.082,-0.063,0.000,0.0000,0.0000,0.0000
62.204,-0.012,-0.081,-0.062,0.000,0.0000,0.0000,0.0000
62.254,-0.012,-0.081,-0.062,0.000,0.0000,0.0000,0.0000
62.304,-0.012,-0.082,-0.061,0.000,0.0000,0.0000,0.0000
62.354,-0.013,-0.082,-0.060,0.000,0.0000,0.0000,0.0000
62.404,-0.013,-0.082,-0.060,0.000,0.0000,0.0000,0.0000
62.454,-0.013,-0.082,-0.060,0.000,0.0000,0.0000,0.0000
62.504,-0.013,-0.082,-0.059,0.000,0.0000,0.0000,0.0000
62.554,-0.013,-0.082,-0.058,0.000,0.0000,0.0000,0.0000
62.604,-0.014,-0.083,-0.057,0.000,0.0000,0.0000,0.0000
62.654,-0.014,-0.083,-0.057,0.000,0.0000,0.0000,0.0000
62.704,-0.014,-0.084,-0.056,0.000,0.0000,0.0000,0.0000
62.754,-0.014,-0.083,-0.056,0.000,0.0000,0.0000,0.0000
62.804,-0.014,-0.084,-0.054,0.000,0.0000,0.0000,0.0000
62.854,-0.014,-0.084,-0.054,0.000,0.0000,0.0000,0.0000
62.904,-0.015,-0.084,-0.053,0.000,0.0000,0.0000,0.0000
62.954,-0.015,-0.084,-0.053,0.000,0.0000,0.0000,0.0000
63.004,-0.015,-0.084,-0.051,0.000,0.0000,0.0000,0.0000
63.054,-0.015,-0.084,-0.051,0.000,0.0000,0.0000,0.0000
63.104,-0.015,-0.084,-0.050,0.000,0.0000,0.0000,0.0000
63.154,-0.015,-0.083,-0.050,0.000,0.0000,0.0000,0.0000
63.204,-0.015,-0.084,-0.049,0.000,0.0000,0.0000,0.0000
63.254,-0.016,-0.084,-0.049,0.000,0.0000,0.0000,0.0000
63.304,-0.016,-0.084,-0.048,0.000,0.0000,0.0000,0.0000
63.354,-0.016,-0.083,-0.048,0.000,0.0000,0.0000,0.0000
63.404,-0.016,-0.083,-0.048,0.000,0.0000,0.0000,0.0000
63.454,-0.016,-0.082,-0.047,0.000,0.0000,0.0000,0.0000
63.504,-0.016,-0.082,-0.046,0.000,0.0000,0.0000,0.0000
63.554,-0.016,-0.083,-0.046,0.000,0.0000,0.0000,0.0000
63.604,-0.016,-0.081,-0.044,0.000,0.0000,0.0000,0.0000
63.654,-0.016,-0.081,-0.044,0.000,0.0000,0.0000,0.0000
63.704,-0.016,-0.081,-0.044,0.000,0.0000,0.0000,0.0000
63.754,-0.017,-0.080,-0.043,0.000,0.0000,0.0000,0.0000
63.804,-0.017,-0.080,-0.043,0.000,0.0000,0.0000,0.0000
63.854,-0.017,-0.080,-0.043,0.000,0.0000,0.0000,0.0000
63.904,-0.017,-0.079,-0.043,0.000,0.0000,0.0000,0.0000
63.954,-0.017,-0.078,-0.042,0.000,0.0000,0.0000,0.0000
64.004,-0.017,-0.078,-0.041,0.000,0.0000,0.0000,0.0000
64.054,-0.016,-0.078,-0.041,0.000,0.0000,0.0000,0.0000
64.104,-0.016,-0.077,-0.041,0.000,0.0000,0.0000,0.0000
64.154,-0.016,-0.077,-0.041,0.000,0.0000,0.0000,0.0000
64.204,-0.016,-0.076,-0.040,0.000,0.0000,0.0000,0.0000
64.254,-0.016,-0.076,-0.040,0.000,0.0000,0.0000,0.0000
64.304,-0.015,-0.074,-0.040,0.000,0.0000,0.0000,0.0000
64.354,-0.015,-0.074,-0.040,0.000,0.0000,0.0000,0.0000
64.404,-0.015,-0.074,-0.040,0.000,0.0000,0.0000,0.0000
64.454,-0.015,-0.073,-0.040,0.000,0.0000,0.0000,0.0000
64.505,-0.015,-0.072,-0.039,0.000,0.0000,0.0000,0.0000
64.554,-0.015,-0.072,-0.040,0.000,0.0000,0.0000,0.0000
64.604,-0.015,-0.072,-0.040,0.000,0.0000,0.0000,0.0000
64.654,-0.015,-0.071,-0.039,0.000,0.0000,0.0000,0.0000
64.704,-0.015,-0.071,-0.039,0.000,0.0000,0.0000,0.0000
64.754,-0.014,-0.069,-0.038,0.000,0.0000,0.0000,0.0000
64.804,-0.014,-0.069,-0.038,0.000,0.0000,0.0000,0.0000
64.854,-0.014,-0.069,-0.038,0.000,0.0000,0.0000,0.0000
64.904,-0.014,-0.068,-0.038,0.000,0.0000,0.0000,0.0000
64.954,-0.014,-0.067,-0.037,0.000,0.0000,0.0000,0.0000
65.004,-0.014,-0.067,-0.038,0.000,0.0000,0.0000,0.0000
65.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
65.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
66.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
67.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
68.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
69.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
70.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.705,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
71.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
72.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
73.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.854,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.904,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
74.954,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.004,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.054,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.104,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.154,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.204,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.254,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.304,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.354,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.404,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.454,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.504,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.554,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.604,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.654,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.704,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.754,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
75.804,-0.014,-0.066,-0.038,0.000,0.0000,0.0000,0.0000
